from_pkg	soname	to_pkg
akonadi	libQt6Qml.so.6	qt6
akonadi	libQt6Sql.so.6	qt6
akonadi	libQt6Widgets.so.6	qt6
akonadi	libQt6Xml.so.6	qt6
akonadi	libc.so.6	aaa_glibc-solibs
akonadi	libc.so.6	glibc
akonadi	libgcc_s.so.1	aaa_libraries
akonadi	libgcc_s.so.1	gcc
akonadi	liblzma.so.5	aaa_libraries
akonadi	liblzma.so.5	xz
akonadi	libm.so.6	aaa_glibc-solibs
akonadi	libm.so.6	glibc
akonadi	libstdc++.so.6	aaa_libraries
akonadi	libstdc++.so.6	gcc-g++
akonadi	libxml2.so.16	libxml2
akonadi-calendar	libGLX.so.0	libglvnd
akonadi-calendar	libKF6CalendarCore.so.6	kcalendarcore
akonadi-calendar	libKF6Codecs.so.6	kcodecs
akonadi-calendar	libKF6ColorScheme.so.6	kcolorscheme
akonadi-calendar	libKF6Completion.so.6	kcompletion
akonadi-calendar	libKF6ConfigCore.so.6	kconfig
akonadi-calendar	libKF6ConfigGui.so.6	kconfig
akonadi-calendar	libKF6ConfigWidgets.so.6	kconfigwidgets
akonadi-calendar	libKF6Contacts.so.6	kcontacts
akonadi-calendar	libKF6CoreAddons.so.6	kcoreaddons
akonadi-calendar	libKF6Crash.so.6	kcrash
akonadi-calendar	libKF6DBusAddons.so.6	kdbusaddons
akonadi-calendar	libKF6GuiAddons.so.6	kguiaddons
akonadi-calendar	libKF6I18n.so.6	ki18n
akonadi-calendar	libKF6ItemModels.so.6	kitemmodels
akonadi-calendar	libKF6JobWidgets.so.6	kjobwidgets
akonadi-calendar	libKF6KIOCore.so.6	kio
akonadi-calendar	libKF6KIOGui.so.6	kio
akonadi-calendar	libKF6Mime.so.6	kmime
akonadi-calendar	libKF6Notifications.so.6	knotifications
akonadi-calendar	libKF6Service.so.6	kservice
akonadi-calendar	libKF6SonnetUi.so.6	sonnet
akonadi-calendar	libKF6SyntaxHighlighting.so.6	syntax-highlighting
akonadi-calendar	libKF6TextAddonsWidgets.so.1	ktextaddons
akonadi-calendar	libKF6TextAutoCorrectionCore.so.1	ktextaddons
akonadi-calendar	libKF6TextAutoCorrectionWidgets.so.1	ktextaddons
akonadi-calendar	libKF6TextCustomEditor.so.1	ktextaddons
akonadi-calendar	libKF6TextTemplate.so.6	ktexttemplate
akonadi-calendar	libKF6WidgetsAddons.so.6	kwidgetsaddons
akonadi-calendar	libKF6XmlGui.so.6	kxmlgui
akonadi-calendar	libKPim6AkonadiContactCore.so.6	akonadi-contacts
akonadi-calendar	libKPim6AkonadiContactWidgets.so.6	akonadi-contacts
akonadi-calendar	libKPim6AkonadiCore.so.6	akonadi
akonadi-calendar	libKPim6AkonadiMime.so.6	akonadi-mime
akonadi-calendar	libKPim6AkonadiPrivate.so.6	akonadi
akonadi-calendar	libKPim6AkonadiWidgets.so.6	akonadi
akonadi-calendar	libKPim6CalendarUtils.so.6	kcalutils
akonadi-calendar	libKPim6GrantleeTheme.so.6	grantleetheme
akonadi-calendar	libKPim6IMAP.so.6	kimap
akonadi-calendar	libKPim6IdentityManagementCore.so.6	kidentitymanagement
akonadi-calendar	libKPim6IdentityManagementWidgets.so.6	kidentitymanagement
akonadi-calendar	libKPim6Libkdepim.so.6	libkdepim
akonadi-calendar	libKPim6Libkleo.so.6	libkleo
akonadi-calendar	libKPim6MailTransport.so.6	kmailtransport
akonadi-calendar	libKPim6MessageComposer.so.6	messagelib
akonadi-calendar	libKPim6MessageCore.so.6	messagelib
akonadi-calendar	libKPim6MessageList.so.6	messagelib
akonadi-calendar	libKPim6MimeTreeParser.so.6	messagelib
akonadi-calendar	libKPim6PimCommon.so.6	pimcommon
akonadi-calendar	libKPim6PimCommonAkonadi.so.6	pimcommon
akonadi-calendar	libKPim6TextEdit.so.6	kpimtextedit
akonadi-calendar	libOpenGL.so.0	libglvnd
akonadi-calendar	libQt6Core.so.6	qt6
akonadi-calendar	libQt6DBus.so.6	qt6
akonadi-calendar	libQt6Gui.so.6	qt6
akonadi-calendar	libQt6Network.so.6	qt6
akonadi-calendar	libQt6Widgets.so.6	qt6
akonadi-calendar	libQt6Xml.so.6	qt6
akonadi-calendar	libc.so.6	aaa_glibc-solibs
akonadi-calendar	libc.so.6	glibc
akonadi-calendar	libgcc_s.so.1	aaa_libraries
akonadi-calendar	libgcc_s.so.1	gcc
akonadi-calendar	libgpg-error.so.0	aaa_libraries
akonadi-calendar	libgpg-error.so.0	libgpg-error
akonadi-calendar	libgpgme.so.45	gpgme
akonadi-calendar	libgpgmepp.so.7	gpgmepp
akonadi-calendar	libm.so.6	aaa_glibc-solibs
akonadi-calendar	libm.so.6	glibc
akonadi-calendar	libqgpgmeqt6.so.15	qgpgme
akonadi-calendar	libstdc++.so.6	aaa_libraries
akonadi-calendar	libstdc++.so.6	gcc-g++
akonadi-calendar-tools	libGLX.so.0	libglvnd
akonadi-calendar-tools	libKF6CalendarCore.so.6	kcalendarcore
akonadi-calendar-tools	libKF6ColorScheme.so.6	kcolorscheme
akonadi-calendar-tools	libKF6ConfigCore.so.6	kconfig
akonadi-calendar-tools	libKF6ConfigGui.so.6	kconfig
akonadi-calendar-tools	libKF6ConfigWidgets.so.6	kconfigwidgets
akonadi-calendar-tools	libKF6CoreAddons.so.6	kcoreaddons
akonadi-calendar-tools	libKF6I18n.so.6	ki18n
akonadi-calendar-tools	libKF6ItemModels.so.6	kitemmodels
akonadi-calendar-tools	libKF6Mime.so.6	kmime
akonadi-calendar-tools	libKF6WidgetsAddons.so.6	kwidgetsaddons
akonadi-calendar-tools	libKPim6AkonadiCalendar.so.6	akonadi-calendar
akonadi-calendar-tools	libKPim6AkonadiCalendarCore.so.6	akonadi-calendar
akonadi-calendar-tools	libKPim6AkonadiCore.so.6	akonadi
akonadi-calendar-tools	libKPim6AkonadiPrivate.so.6	akonadi
akonadi-calendar-tools	libKPim6AkonadiWidgets.so.6	akonadi
akonadi-calendar-tools	libKPim6CalendarSupport.so.6	calendarsupport
akonadi-calendar-tools	libKPim6IdentityManagementCore.so.6	kidentitymanagement
akonadi-calendar-tools	libOpenGL.so.0	libglvnd
akonadi-calendar-tools	libQt6Core.so.6	qt6
akonadi-calendar-tools	libQt6DBus.so.6	qt6
akonadi-calendar-tools	libQt6Gui.so.6	qt6
akonadi-calendar-tools	libQt6PrintSupport.so.6	qt6
akonadi-calendar-tools	libQt6Widgets.so.6	qt6
akonadi-calendar-tools	libc.so.6	aaa_glibc-solibs
akonadi-calendar-tools	libc.so.6	glibc
akonadi-calendar-tools	libgcc_s.so.1	aaa_libraries
akonadi-calendar-tools	libgcc_s.so.1	gcc
akonadi-calendar-tools	libm.so.6	aaa_glibc-solibs
akonadi-calendar-tools	libm.so.6	glibc
akonadi-calendar-tools	libstdc++.so.6	aaa_libraries
akonadi-calendar-tools	libstdc++.so.6	gcc-g++
akonadi-contacts	libGLX.so.0	libglvnd
akonadi-contacts	libKF6Codecs.so.6	kcodecs
akonadi-contacts	libKF6ColorScheme.so.6	kcolorscheme
akonadi-contacts	libKF6Completion.so.6	kcompletion
akonadi-contacts	libKF6ConfigCore.so.6	kconfig
akonadi-contacts	libKF6ConfigGui.so.6	kconfig
akonadi-contacts	libKF6ConfigWidgets.so.6	kconfigwidgets
akonadi-contacts	libKF6Contacts.so.6	kcontacts
akonadi-contacts	libKF6CoreAddons.so.6	kcoreaddons
akonadi-contacts	libKF6GuiAddons.so.6	kguiaddons
akonadi-contacts	libKF6I18n.so.6	ki18n
akonadi-contacts	libKF6I18nLocaleData.so.6	ki18n
akonadi-contacts	libKF6IconThemes.so.6	kiconthemes
akonadi-contacts	libKF6ItemModels.so.6	kitemmodels
akonadi-contacts	libKF6JobWidgets.so.6	kjobwidgets
akonadi-contacts	libKF6KIOCore.so.6	kio
akonadi-contacts	libKF6KIOGui.so.6	kio
akonadi-contacts	libKF6KIOWidgets.so.6	kio
akonadi-contacts	libKF6Mime.so.6	kmime
akonadi-contacts	libKF6Prison.so.6	prison
akonadi-contacts	libKF6Service.so.6	kservice
akonadi-contacts	libKF6SonnetUi.so.6	sonnet
akonadi-contacts	libKF6SyntaxHighlighting.so.6	syntax-highlighting
akonadi-contacts	libKF6TextTemplate.so.6	ktexttemplate
akonadi-contacts	libKF6TextUtils.so.1	ktextaddons
akonadi-contacts	libKF6TextWidgets.so.6	ktextwidgets
akonadi-contacts	libKF6WidgetsAddons.so.6	kwidgetsaddons
akonadi-contacts	libKF6XmlGui.so.6	kxmlgui
akonadi-contacts	libKPim6AkonadiCore.so.6	akonadi
akonadi-contacts	libKPim6AkonadiPrivate.so.6	akonadi
akonadi-contacts	libKPim6AkonadiWidgets.so.6	akonadi
akonadi-contacts	libKPim6GrantleeTheme.so.6	grantleetheme
akonadi-contacts	libOpenGL.so.0	libglvnd
akonadi-contacts	libQt6Core.so.6	qt6
akonadi-contacts	libQt6DBus.so.6	qt6
akonadi-contacts	libQt6Gui.so.6	qt6
akonadi-contacts	libQt6Network.so.6	qt6
akonadi-contacts	libQt6Widgets.so.6	qt6
akonadi-contacts	libQt6Xml.so.6	qt6
akonadi-contacts	libc.so.6	aaa_glibc-solibs
akonadi-contacts	libc.so.6	glibc
akonadi-contacts	libgcc_s.so.1	aaa_libraries
akonadi-contacts	libgcc_s.so.1	gcc
akonadi-contacts	libm.so.6	aaa_glibc-solibs
akonadi-contacts	libm.so.6	glibc
akonadi-contacts	libstdc++.so.6	aaa_libraries
akonadi-contacts	libstdc++.so.6	gcc-g++
akonadi-import-wizard	libGLX.so.0	libglvnd
akonadi-import-wizard	libKF6Archive.so.6	karchive
akonadi-import-wizard	libKF6ColorScheme.so.6	kcolorscheme
akonadi-import-wizard	libKF6Completion.so.6	kcompletion
akonadi-import-wizard	libKF6ConfigCore.so.6	kconfig
akonadi-import-wizard	libKF6ConfigGui.so.6	kconfig
akonadi-import-wizard	libKF6ConfigWidgets.so.6	kconfigwidgets
akonadi-import-wizard	libKF6Contacts.so.6	kcontacts
akonadi-import-wizard	libKF6CoreAddons.so.6	kcoreaddons
akonadi-import-wizard	libKF6Crash.so.6	kcrash
akonadi-import-wizard	libKF6DBusAddons.so.6	kdbusaddons
akonadi-import-wizard	libKF6GuiAddons.so.6	kguiaddons
akonadi-import-wizard	libKF6I18n.so.6	ki18n
akonadi-import-wizard	libKF6IconThemes.so.6	kiconthemes
akonadi-import-wizard	libKF6ItemModels.so.6	kitemmodels
akonadi-import-wizard	libKF6KIOCore.so.6	kio
akonadi-import-wizard	libKF6Mime.so.6	kmime
akonadi-import-wizard	libKF6Service.so.6	kservice
akonadi-import-wizard	libKF6SonnetUi.so.6	sonnet
akonadi-import-wizard	libKF6SyntaxHighlighting.so.6	syntax-highlighting
akonadi-import-wizard	libKF6TextAddonsWidgets.so.1	ktextaddons
akonadi-import-wizard	libKF6TextAutoCorrectionCore.so.1	ktextaddons
akonadi-import-wizard	libKF6TextAutoCorrectionWidgets.so.1	ktextaddons
akonadi-import-wizard	libKF6TextCustomEditor.so.1	ktextaddons
akonadi-import-wizard	libKF6TextTemplate.so.6	ktexttemplate
akonadi-import-wizard	libKF6WidgetsAddons.so.6	kwidgetsaddons
akonadi-import-wizard	libKF6XmlGui.so.6	kxmlgui
akonadi-import-wizard	libKPim6AkonadiContactCore.so.6	akonadi-contacts
akonadi-import-wizard	libKPim6AkonadiContactWidgets.so.6	akonadi-contacts
akonadi-import-wizard	libKPim6AkonadiCore.so.6	akonadi
akonadi-import-wizard	libKPim6AkonadiMime.so.6	akonadi-mime
akonadi-import-wizard	libKPim6AkonadiPrivate.so.6	akonadi
akonadi-import-wizard	libKPim6AkonadiWidgets.so.6	akonadi
akonadi-import-wizard	libKPim6GrantleeTheme.so.6	grantleetheme
akonadi-import-wizard	libKPim6IMAP.so.6	kimap
akonadi-import-wizard	libKPim6IdentityManagementCore.so.6	kidentitymanagement
akonadi-import-wizard	libKPim6IdentityManagementWidgets.so.6	kidentitymanagement
akonadi-import-wizard	libKPim6Libkdepim.so.6	libkdepim
akonadi-import-wizard	libKPim6Libkleo.so.6	libkleo
akonadi-import-wizard	libKPim6MailCommon.so.6	mailcommon
akonadi-import-wizard	libKPim6MailImporter.so.6	mailimporter
akonadi-import-wizard	libKPim6MailImporterAkonadi.so.6	mailimporter
akonadi-import-wizard	libKPim6MailTransport.so.6	kmailtransport
akonadi-import-wizard	libKPim6MessageComposer.so.6	messagelib
akonadi-import-wizard	libKPim6MessageCore.so.6	messagelib
akonadi-import-wizard	libKPim6MessageList.so.6	messagelib
akonadi-import-wizard	libKPim6MessageViewer.so.6	messagelib
akonadi-import-wizard	libKPim6MimeTreeParser.so.6	messagelib
akonadi-import-wizard	libKPim6PimCommon.so.6	pimcommon
akonadi-import-wizard	libKPim6PimCommonAkonadi.so.6	pimcommon
akonadi-import-wizard	libKPim6TextEdit.so.6	kpimtextedit
akonadi-import-wizard	libOpenGL.so.0	libglvnd
akonadi-import-wizard	libQt6Core.so.6	qt6
akonadi-import-wizard	libQt6DBus.so.6	qt6
akonadi-import-wizard	libQt6Gui.so.6	qt6
akonadi-import-wizard	libQt6Network.so.6	qt6
akonadi-import-wizard	libQt6Widgets.so.6	qt6
akonadi-import-wizard	libQt6Xml.so.6	qt6
akonadi-import-wizard	libc.so.6	aaa_glibc-solibs
akonadi-import-wizard	libc.so.6	glibc
akonadi-import-wizard	libgcc_s.so.1	aaa_libraries
akonadi-import-wizard	libgcc_s.so.1	gcc
akonadi-import-wizard	libgpg-error.so.0	aaa_libraries
akonadi-import-wizard	libgpg-error.so.0	libgpg-error
akonadi-import-wizard	libgpgme.so.45	gpgme
akonadi-import-wizard	libgpgmepp.so.7	gpgmepp
akonadi-import-wizard	libm.so.6	aaa_glibc-solibs
akonadi-import-wizard	libm.so.6	glibc
akonadi-import-wizard	libqgpgmeqt6.so.15	qgpgme
akonadi-import-wizard	libqt6keychain.so.1	qtkeychain
akonadi-import-wizard	libstdc++.so.6	aaa_libraries
akonadi-import-wizard	libstdc++.so.6	gcc-g++
akonadi-mime	ld-linux-x86-64.so.2	aaa_glibc-solibs
akonadi-mime	ld-linux-x86-64.so.2	glibc
akonadi-mime	libGLX.so.0	libglvnd
akonadi-mime	libKF6ColorScheme.so.6	kcolorscheme
akonadi-mime	libKF6ConfigCore.so.6	kconfig
akonadi-mime	libKF6ConfigGui.so.6	kconfig
akonadi-mime	libKF6ConfigWidgets.so.6	kconfigwidgets
akonadi-mime	libKF6CoreAddons.so.6	kcoreaddons
akonadi-mime	libKF6GuiAddons.so.6	kguiaddons
akonadi-mime	libKF6I18n.so.6	ki18n
akonadi-mime	libKF6ItemModels.so.6	kitemmodels
akonadi-mime	libKF6KIOCore.so.6	kio
akonadi-mime	libKF6Mime.so.6	kmime
akonadi-mime	libKF6WidgetsAddons.so.6	kwidgetsaddons
akonadi-mime	libKF6XmlGui.so.6	kxmlgui
akonadi-mime	libKPim6AkonadiCore.so.6	akonadi
akonadi-mime	libKPim6AkonadiPrivate.so.6	akonadi
akonadi-mime	libKPim6AkonadiWidgets.so.6	akonadi
akonadi-mime	libOpenGL.so.0	libglvnd
akonadi-mime	libQt6Core.so.6	qt6
akonadi-mime	libQt6DBus.so.6	qt6
akonadi-mime	libQt6Gui.so.6	qt6
akonadi-mime	libQt6Network.so.6	qt6
akonadi-mime	libQt6Qml.so.6	qt6
akonadi-mime	libQt6Widgets.so.6	qt6
akonadi-mime	libQt6Xml.so.6	qt6
akonadi-mime	libc.so.6	aaa_glibc-solibs
akonadi-mime	libc.so.6	glibc
akonadi-mime	libgcc_s.so.1	aaa_libraries
akonadi-mime	libgcc_s.so.1	gcc
akonadi-mime	libm.so.6	aaa_glibc-solibs
akonadi-mime	libm.so.6	glibc
akonadi-mime	libstdc++.so.6	aaa_libraries
akonadi-mime	libstdc++.so.6	gcc-g++
akonadi-search	ld-linux-x86-64.so.2	aaa_glibc-solibs
akonadi-search	ld-linux-x86-64.so.2	glibc
akonadi-search	libGLX.so.0	libglvnd
akonadi-search	libKF6CalendarCore.so.6	kcalendarcore
akonadi-search	libKF6Codecs.so.6	kcodecs
akonadi-search	libKF6ColorScheme.so.6	kcolorscheme
akonadi-search	libKF6Completion.so.6	kcompletion
akonadi-search	libKF6ConfigCore.so.6	kconfig
akonadi-search	libKF6ConfigGui.so.6	kconfig
akonadi-search	libKF6ConfigWidgets.so.6	kconfigwidgets
akonadi-search	libKF6Contacts.so.6	kcontacts
akonadi-search	libKF6CoreAddons.so.6	kcoreaddons
akonadi-search	libKF6I18n.so.6	ki18n
akonadi-search	libKF6ItemModels.so.6	kitemmodels
akonadi-search	libKF6KCMUtils.so.6	kcmutils
akonadi-search	libKF6KCMUtilsCore.so.6	kcmutils
akonadi-search	libKF6KCMUtilsQuick.so.6	kcmutils
akonadi-search	libKF6Mime.so.6	kmime
akonadi-search	libKF6Runner.so.6	krunner
akonadi-search	libKF6SyntaxHighlighting.so.6	syntax-highlighting
akonadi-search	libKF6TextUtils.so.1	ktextaddons
akonadi-search	libKF6WidgetsAddons.so.6	kwidgetsaddons
akonadi-search	libKPim6AkonadiAgentBase.so.6	akonadi
akonadi-search	libKPim6AkonadiCore.so.6	akonadi
akonadi-search	libKPim6AkonadiMime.so.6	akonadi-mime
akonadi-search	libKPim6AkonadiPrivate.so.6	akonadi
akonadi-search	libOpenGL.so.0	libglvnd
akonadi-search	libQt6Core.so.6	qt6
akonadi-search	libQt6DBus.so.6	qt6
akonadi-search	libQt6Gui.so.6	qt6
akonadi-search	libQt6Network.so.6	qt6
akonadi-search	libQt6Qml.so.6	qt6
akonadi-search	libQt6Widgets.so.6	qt6
akonadi-search	libc.so.6	aaa_glibc-solibs
akonadi-search	libc.so.6	glibc
akonadi-search	libgcc_s.so.1	aaa_libraries
akonadi-search	libgcc_s.so.1	gcc
akonadi-search	libm.so.6	aaa_glibc-solibs
akonadi-search	libm.so.6	glibc
akonadi-search	libstdc++.so.6	aaa_libraries
akonadi-search	libstdc++.so.6	gcc-g++
akonadi-search	libxapian.so.45	xapian-core
akonadiconsole	libGLX.so.0	libglvnd
akonadiconsole	libKF6CalendarCore.so.6	kcalendarcore
akonadiconsole	libKF6ColorScheme.so.6	kcolorscheme
akonadiconsole	libKF6Completion.so.6	kcompletion
akonadiconsole	libKF6ConfigCore.so.6	kconfig
akonadiconsole	libKF6ConfigGui.so.6	kconfig
akonadiconsole	libKF6ConfigWidgets.so.6	kconfigwidgets
akonadiconsole	libKF6Contacts.so.6	kcontacts
akonadiconsole	libKF6CoreAddons.so.6	kcoreaddons
akonadiconsole	libKF6Crash.so.6	kcrash
akonadiconsole	libKF6DBusAddons.so.6	kdbusaddons
akonadiconsole	libKF6GuiAddons.so.6	kguiaddons
akonadiconsole	libKF6I18n.so.6	ki18n
akonadiconsole	libKF6ItemModels.so.6	kitemmodels
akonadiconsole	libKF6ItemViews.so.6	kitemviews
akonadiconsole	libKF6KIOCore.so.6	kio
akonadiconsole	libKF6Mime.so.6	kmime
akonadiconsole	libKF6Service.so.6	kservice
akonadiconsole	libKF6SonnetUi.so.6	sonnet
akonadiconsole	libKF6SyntaxHighlighting.so.6	syntax-highlighting
akonadiconsole	libKF6TextAddonsWidgets.so.1	ktextaddons
akonadiconsole	libKF6TextAutoCorrectionCore.so.1	ktextaddons
akonadiconsole	libKF6TextAutoCorrectionWidgets.so.1	ktextaddons
akonadiconsole	libKF6TextCustomEditor.so.1	ktextaddons
akonadiconsole	libKF6TextTemplate.so.6	ktexttemplate
akonadiconsole	libKF6TextWidgets.so.6	ktextwidgets
akonadiconsole	libKF6WidgetsAddons.so.6	kwidgetsaddons
akonadiconsole	libKF6XmlGui.so.6	kxmlgui
akonadiconsole	libKPim6AkonadiCalendar.so.6	akonadi-calendar
akonadiconsole	libKPim6AkonadiCalendarCore.so.6	akonadi-calendar
akonadiconsole	libKPim6AkonadiContactCore.so.6	akonadi-contacts
akonadiconsole	libKPim6AkonadiContactWidgets.so.6	akonadi-contacts
akonadiconsole	libKPim6AkonadiCore.so.6	akonadi
akonadiconsole	libKPim6AkonadiMime.so.6	akonadi-mime
akonadiconsole	libKPim6AkonadiPrivate.so.6	akonadi
akonadiconsole	libKPim6AkonadiSearchCore.so.6	akonadi-search
akonadiconsole	libKPim6AkonadiSearchXapian.so.6	akonadi-search
akonadiconsole	libKPim6AkonadiWidgets.so.6	akonadi
akonadiconsole	libKPim6AkonadiXml.so.6	akonadi
akonadiconsole	libKPim6CalendarSupport.so.6	calendarsupport
akonadiconsole	libKPim6GrantleeTheme.so.6	grantleetheme
akonadiconsole	libKPim6IdentityManagementCore.so.6	kidentitymanagement
akonadiconsole	libKPim6Libkdepim.so.6	libkdepim
akonadiconsole	libKPim6Libkleo.so.6	libkleo
akonadiconsole	libKPim6MessageCore.so.6	messagelib
akonadiconsole	libKPim6MessageViewer.so.6	messagelib
akonadiconsole	libKPim6MimeTreeParser.so.6	messagelib
akonadiconsole	libKPim6PimCommon.so.6	pimcommon
akonadiconsole	libOpenGL.so.0	libglvnd
akonadiconsole	libQt6Core.so.6	qt6
akonadiconsole	libQt6DBus.so.6	qt6
akonadiconsole	libQt6Gui.so.6	qt6
akonadiconsole	libQt6Network.so.6	qt6
akonadiconsole	libQt6PrintSupport.so.6	qt6
akonadiconsole	libQt6Sql.so.6	qt6
akonadiconsole	libQt6Widgets.so.6	qt6
akonadiconsole	libQt6Xml.so.6	qt6
akonadiconsole	libc.so.6	aaa_glibc-solibs
akonadiconsole	libc.so.6	glibc
akonadiconsole	libgcc_s.so.1	aaa_libraries
akonadiconsole	libgcc_s.so.1	gcc
akonadiconsole	libgpg-error.so.0	aaa_libraries
akonadiconsole	libgpg-error.so.0	libgpg-error
akonadiconsole	libgpgme.so.45	gpgme
akonadiconsole	libgpgmepp.so.7	gpgmepp
akonadiconsole	libm.so.6	aaa_glibc-solibs
akonadiconsole	libm.so.6	glibc
akonadiconsole	libqgpgmeqt6.so.15	qgpgme
akonadiconsole	libstdc++.so.6	aaa_libraries
akonadiconsole	libstdc++.so.6	gcc-g++
akonadiconsole	libxapian.so.45	xapian-core
akregator	libGLX.so.0	libglvnd
akregator	libKF6Codecs.so.6	kcodecs
akregator	libKF6ColorScheme.so.6	kcolorscheme
akregator	libKF6Completion.so.6	kcompletion
akregator	libKF6ConfigCore.so.6	kconfig
akregator	libKF6ConfigGui.so.6	kconfig
akregator	libKF6ConfigWidgets.so.6	kconfigwidgets
akregator	libKF6Contacts.so.6	kcontacts
akregator	libKF6CoreAddons.so.6	kcoreaddons
akregator	libKF6Crash.so.6	kcrash
akregator	libKF6GuiAddons.so.6	kguiaddons
akregator	libKF6I18n.so.6	ki18n
akregator	libKF6IconThemes.so.6	kiconthemes
akregator	libKF6ItemModels.so.6	kitemmodels
akregator	libKF6JobWidgets.so.6	kjobwidgets
akregator	libKF6KCMUtils.so.6	kcmutils
akregator	libKF6KCMUtilsCore.so.6	kcmutils
akregator	libKF6KCMUtilsQuick.so.6	kcmutils
akregator	libKF6KIOCore.so.6	kio
akregator	libKF6KIOGui.so.6	kio
akregator	libKF6KIOWidgets.so.6	kio
akregator	libKF6Mime.so.6	kmime
akregator	libKF6Notifications.so.6	knotifications
akregator	libKF6NotifyConfig.so.6	knotifyconfig
akregator	libKF6Parts.so.6	kparts
akregator	libKF6Service.so.6	kservice
akregator	libKF6SonnetUi.so.6	sonnet
akregator	libKF6StatusNotifierItem.so.6	kstatusnotifieritem
akregator	libKF6Syndication.so.6	syndication
akregator	libKF6SyntaxHighlighting.so.6	syntax-highlighting
akregator	libKF6TextAddonsWidgets.so.1	ktextaddons
akregator	libKF6TextAutoCorrectionCore.so.1	ktextaddons
akregator	libKF6TextAutoCorrectionWidgets.so.1	ktextaddons
akregator	libKF6TextCustomEditor.so.1	ktextaddons
akregator	libKF6TextEditTextToSpeech.so.1	ktextaddons
akregator	libKF6TextTemplate.so.6	ktexttemplate
akregator	libKF6TextUtils.so.1	ktextaddons
akregator	libKF6WidgetsAddons.so.6	kwidgetsaddons
akregator	libKF6XmlGui.so.6	kxmlgui
akregator	libKPim6AkonadiCore.so.6	akonadi
akregator	libKPim6AkonadiMime.so.6	akonadi-mime
akregator	libKPim6AkonadiPrivate.so.6	akonadi
akregator	libKPim6GrantleeTheme.so.6	grantleetheme
akregator	libKPim6IdentityManagementCore.so.6	kidentitymanagement
akregator	libKPim6KontactInterface.so.6	kontactinterface
akregator	libKPim6Libkdepim.so.6	libkdepim
akregator	libKPim6Libkleo.so.6	libkleo
akregator	libKPim6MessageCore.so.6	messagelib
akregator	libKPim6MessageViewer.so.6	messagelib
