from_pkg	soname	to_pkg
kcalc	libmpc.so.3	libmpc
kcalc	libmpfr.so.6	aaa_libraries
kcalc	libmpfr.so.6	mpfr
kcalc	libstdc++.so.6	aaa_libraries
kcalc	libstdc++.so.6	gcc-g++
kcalendarcore	libGLX.so.0	libglvnd
kcalendarcore	libOpenGL.so.0	libglvnd
kcalendarcore	libQt6Core.so.6	qt6
kcalendarcore	libQt6Gui.so.6	qt6
kcalendarcore	libQt6Network.so.6	qt6
kcalendarcore	libQt6Qml.so.6	qt6
kcalendarcore	libc.so.6	aaa_glibc-solibs
kcalendarcore	libc.so.6	glibc
kcalendarcore	libgcc_s.so.1	aaa_libraries
kcalendarcore	libgcc_s.so.1	gcc
kcalendarcore	libical.so.3	libical
kcalendarcore	libicalss.so.3	libical
kcalendarcore	libicalvcal.so.3	libical
kcalendarcore	libm.so.6	aaa_glibc-solibs
kcalendarcore	libm.so.6	glibc
kcalendarcore	libstdc++.so.6	aaa_libraries
kcalendarcore	libstdc++.so.6	gcc-g++
kcalendarcore5	libQt5Core.so.5	qt5
kcalendarcore5	libQt5Gui.so.5	qt5
kcalendarcore5	libc.so.6	aaa_glibc-solibs
kcalendarcore5	libc.so.6	glibc
kcalendarcore5	libgcc_s.so.1	aaa_libraries
kcalendarcore5	libgcc_s.so.1	gcc
kcalendarcore5	libical.so.3	libical
kcalendarcore5	libicalss.so.3	libical
kcalendarcore5	libicalvcal.so.3	libical
kcalendarcore5	libm.so.6	aaa_glibc-solibs
kcalendarcore5	libm.so.6	glibc
kcalendarcore5	libstdc++.so.6	aaa_libraries
kcalendarcore5	libstdc++.so.6	gcc-g++
kcalutils	libGLX.so.0	libglvnd
kcalutils	libKF6CalendarCore.so.6	kcalendarcore
kcalutils	libKF6Codecs.so.6	kcodecs
kcalutils	libKF6CoreAddons.so.6	kcoreaddons
kcalutils	libKF6I18n.so.6	ki18n
kcalutils	libKF6IconThemes.so.6	kiconthemes
kcalutils	libKF6TextTemplate.so.6	ktexttemplate
kcalutils	libKF6WidgetsAddons.so.6	kwidgetsaddons
kcalutils	libKPim6IdentityManagementCore.so.6	kidentitymanagement
kcalutils	libOpenGL.so.0	libglvnd
kcalutils	libQt6Core.so.6	qt6
kcalutils	libQt6Gui.so.6	qt6
kcalutils	libQt6Widgets.so.6	qt6
kcalutils	libc.so.6	aaa_glibc-solibs
kcalutils	libc.so.6	glibc
kcalutils	libgcc_s.so.1	aaa_libraries
kcalutils	libgcc_s.so.1	gcc
kcalutils	libm.so.6	aaa_glibc-solibs
kcalutils	libm.so.6	glibc
kcalutils	libstdc++.so.6	aaa_libraries
kcalutils	libstdc++.so.6	gcc-g++
kcharselect	libGLX.so.0	libglvnd
kcharselect	libKF6Bookmarks.so.6	kbookmarks
kcharselect	libKF6BookmarksWidgets.so.6	kbookmarks
kcharselect	libKF6ColorScheme.so.6	kcolorscheme
kcharselect	libKF6ConfigCore.so.6	kconfig
kcharselect	libKF6ConfigGui.so.6	kconfig
kcharselect	libKF6ConfigWidgets.so.6	kconfigwidgets
kcharselect	libKF6CoreAddons.so.6	kcoreaddons
kcharselect	libKF6Crash.so.6	kcrash
kcharselect	libKF6GuiAddons.so.6	kguiaddons
kcharselect	libKF6I18n.so.6	ki18n
kcharselect	libKF6IconThemes.so.6	kiconthemes
kcharselect	libKF6WidgetsAddons.so.6	kwidgetsaddons
kcharselect	libKF6XmlGui.so.6	kxmlgui
kcharselect	libOpenGL.so.0	libglvnd
kcharselect	libQt6Core.so.6	qt6
kcharselect	libQt6DBus.so.6	qt6
kcharselect	libQt6Gui.so.6	qt6
kcharselect	libQt6Widgets.so.6	qt6
kcharselect	libQt6Xml.so.6	qt6
kcharselect	libc.so.6	aaa_glibc-solibs
kcharselect	libc.so.6	glibc
kcharselect	libgcc_s.so.1	aaa_libraries
kcharselect	libgcc_s.so.1	gcc
kcharselect	libm.so.6	aaa_glibc-solibs
kcharselect	libm.so.6	glibc
kcharselect	libstdc++.so.6	aaa_libraries
kcharselect	libstdc++.so.6	gcc-g++
kcmutils	libGLX.so.0	libglvnd
kcmutils	libKF6ColorScheme.so.6	kcolorscheme
kcmutils	libKF6ConfigCore.so.6	kconfig
kcmutils	libKF6ConfigGui.so.6	kconfig
kcmutils	libKF6ConfigWidgets.so.6	kconfigwidgets
kcmutils	libKF6CoreAddons.so.6	kcoreaddons
kcmutils	libKF6GuiAddons.so.6	kguiaddons
kcmutils	libKF6I18n.so.6	ki18n
kcmutils	libKF6I18nQml.so.6	ki18n
kcmutils	libKF6ItemViews.so.6	kitemviews
kcmutils	libKF6KIOCore.so.6	kio
kcmutils	libKF6KIOGui.so.6	kio
kcmutils	libKF6Service.so.6	kservice
kcmutils	libKF6WidgetsAddons.so.6	kwidgetsaddons
kcmutils	libKF6XmlGui.so.6	kxmlgui
kcmutils	libOpenGL.so.0	libglvnd
kcmutils	libQt6Core.so.6	qt6
kcmutils	libQt6DBus.so.6	qt6
kcmutils	libQt6Gui.so.6	qt6
kcmutils	libQt6Network.so.6	qt6
kcmutils	libQt6OpenGL.so.6	qt6
kcmutils	libQt6Qml.so.6	qt6
kcmutils	libQt6Quick.so.6	qt6
kcmutils	libQt6QuickWidgets.so.6	qt6
kcmutils	libQt6Widgets.so.6	qt6
kcmutils	libQt6Xml.so.6	qt6
kcmutils	libc.so.6	aaa_glibc-solibs
kcmutils	libc.so.6	glibc
kcmutils	libgcc_s.so.1	aaa_libraries
kcmutils	libgcc_s.so.1	gcc
kcmutils	libm.so.6	aaa_glibc-solibs
kcmutils	libm.so.6	glibc
kcmutils	libstdc++.so.6	aaa_libraries
kcmutils	libstdc++.so.6	gcc-g++
kcmutils5	libKF5Auth.so.5	kauth5
kcmutils5	libKF5AuthCore.so.5	kauth5
kcmutils5	libKF5Codecs.so.5	kcodecs5
kcmutils5	libKF5ConfigCore.so.5	kconfig5
kcmutils5	libKF5ConfigGui.so.5	kconfig5
kcmutils5	libKF5ConfigWidgets.so.5	kconfigwidgets5
kcmutils5	libKF5CoreAddons.so.5	kcoreaddons5
kcmutils5	libKF5Declarative.so.5	kdeclarative5
kcmutils5	libKF5GuiAddons.so.5	kguiaddons5
kcmutils5	libKF5I18n.so.5	ki18n5
kcmutils5	libKF5ItemViews.so.5	kitemviews5
kcmutils5	libKF5Package.so.5	kpackage5
kcmutils5	libKF5QuickAddons.so.5	kdeclarative5
kcmutils5	libKF5Service.so.5	kservice5
kcmutils5	libKF5WidgetsAddons.so.5	kwidgetsaddons5
kcmutils5	libKF5XmlGui.so.5	kxmlgui5
kcmutils5	libQt5Core.so.5	qt5
kcmutils5	libQt5DBus.so.5	qt5
kcmutils5	libQt5Gui.so.5	qt5
kcmutils5	libQt5Network.so.5	qt5
kcmutils5	libQt5Qml.so.5	qt5
kcmutils5	libQt5QmlModels.so.5	qt5
kcmutils5	libQt5Quick.so.5	qt5
kcmutils5	libQt5QuickWidgets.so.5	qt5
kcmutils5	libQt5Widgets.so.5	qt5
kcmutils5	libQt5Xml.so.5	qt5
kcmutils5	libc.so.6	aaa_glibc-solibs
kcmutils5	libc.so.6	glibc
kcmutils5	libgcc_s.so.1	aaa_libraries
kcmutils5	libgcc_s.so.1	gcc
kcmutils5	libm.so.6	aaa_glibc-solibs
kcmutils5	libm.so.6	glibc
kcmutils5	libstdc++.so.6	aaa_libraries
kcmutils5	libstdc++.so.6	gcc-g++
kcodecs	libQt6Core.so.6	qt6
kcodecs	libc.so.6	aaa_glibc-solibs
kcodecs	libc.so.6	glibc
kcodecs	libgcc_s.so.1	aaa_libraries
kcodecs	libgcc_s.so.1	gcc
kcodecs	libm.so.6	aaa_glibc-solibs
kcodecs	libm.so.6	glibc
kcodecs	libstdc++.so.6	aaa_libraries
kcodecs	libstdc++.so.6	gcc-g++
kcodecs5	libQt5Core.so.5	qt5
kcodecs5	libc.so.6	aaa_glibc-solibs
kcodecs5	libc.so.6	glibc
kcodecs5	libgcc_s.so.1	aaa_libraries
kcodecs5	libgcc_s.so.1	gcc
kcodecs5	libm.so.6	aaa_glibc-solibs
kcodecs5	libm.so.6	glibc
kcodecs5	libstdc++.so.6	aaa_libraries
kcodecs5	libstdc++.so.6	gcc-g++
kcolorchooser	libGLX.so.0	libglvnd
kcolorchooser	libKF6ColorScheme.so.6	kcolorscheme
kcolorchooser	libKF6ConfigCore.so.6	kconfig
kcolorchooser	libKF6ConfigGui.so.6	kconfig
kcolorchooser	libKF6ConfigWidgets.so.6	kconfigwidgets
kcolorchooser	libKF6CoreAddons.so.6	kcoreaddons
kcolorchooser	libKF6GuiAddons.so.6	kguiaddons
kcolorchooser	libKF6I18n.so.6	ki18n
kcolorchooser	libKF6WidgetsAddons.so.6	kwidgetsaddons
kcolorchooser	libKF6XmlGui.so.6	kxmlgui
kcolorchooser	libOpenGL.so.0	libglvnd
kcolorchooser	libQt6Core.so.6	qt6
kcolorchooser	libQt6DBus.so.6	qt6
kcolorchooser	libQt6Gui.so.6	qt6
kcolorchooser	libQt6Widgets.so.6	qt6
kcolorchooser	libQt6Xml.so.6	qt6
kcolorchooser	libc.so.6	aaa_glibc-solibs
kcolorchooser	libc.so.6	glibc
kcolorchooser	libgcc_s.so.1	aaa_libraries
kcolorchooser	libgcc_s.so.1	gcc
kcolorchooser	libm.so.6	aaa_glibc-solibs
kcolorchooser	libm.so.6	glibc
kcolorchooser	libstdc++.so.6	aaa_libraries
kcolorchooser	libstdc++.so.6	gcc-g++
kcolorscheme	ld-linux-x86-64.so.2	aaa_glibc-solibs
kcolorscheme	ld-linux-x86-64.so.2	glibc
kcolorscheme	libGLX.so.0	libglvnd
kcolorscheme	libKF6ConfigCore.so.6	kconfig
kcolorscheme	libKF6ConfigGui.so.6	kconfig
kcolorscheme	libKF6GuiAddons.so.6	kguiaddons
kcolorscheme	libKF6I18n.so.6	ki18n
kcolorscheme	libOpenGL.so.0	libglvnd
kcolorscheme	libQt6Core.so.6	qt6
kcolorscheme	libQt6Gui.so.6	qt6
kcolorscheme	libc.so.6	aaa_glibc-solibs
kcolorscheme	libc.so.6	glibc
kcolorscheme	libgcc_s.so.1	aaa_libraries
kcolorscheme	libgcc_s.so.1	gcc
kcolorscheme	libm.so.6	aaa_glibc-solibs
kcolorscheme	libm.so.6	glibc
kcolorscheme	libstdc++.so.6	aaa_libraries
kcolorscheme	libstdc++.so.6	gcc-g++
kcolorscheme	libxkbcommon.so.0	aaa_libraries
kcolorscheme	libxkbcommon.so.0	libxkbcommon
kcompletion	libGLX.so.0	libglvnd
kcompletion	libKF6Codecs.so.6	kcodecs
kcompletion	libKF6ConfigCore.so.6	kconfig
kcompletion	libKF6ConfigGui.so.6	kconfig
kcompletion	libKF6WidgetsAddons.so.6	kwidgetsaddons
kcompletion	libOpenGL.so.0	libglvnd
kcompletion	libQt6Core.so.6	qt6
kcompletion	libQt6Gui.so.6	qt6
kcompletion	libQt6Widgets.so.6	qt6
kcompletion	libc.so.6	aaa_glibc-solibs
kcompletion	libc.so.6	glibc
kcompletion	libgcc_s.so.1	aaa_libraries
kcompletion	libgcc_s.so.1	gcc
kcompletion	libm.so.6	aaa_glibc-solibs
kcompletion	libm.so.6	glibc
kcompletion	libstdc++.so.6	aaa_libraries
kcompletion	libstdc++.so.6	gcc-g++
kcompletion5	libKF5ConfigCore.so.5	kconfig5
kcompletion5	libKF5ConfigGui.so.5	kconfig5
kcompletion5	libKF5WidgetsAddons.so.5	kwidgetsaddons5
kcompletion5	libQt5Core.so.5	qt5
kcompletion5	libQt5Gui.so.5	qt5
kcompletion5	libQt5Widgets.so.5	qt5
kcompletion5	libQt5Xml.so.5	qt5
kcompletion5	libc.so.6	aaa_glibc-solibs
kcompletion5	libc.so.6	glibc
kcompletion5	libgcc_s.so.1	aaa_libraries
kcompletion5	libgcc_s.so.1	gcc
kcompletion5	libm.so.6	aaa_glibc-solibs
kcompletion5	libm.so.6	glibc
kcompletion5	libstdc++.so.6	aaa_libraries
kcompletion5	libstdc++.so.6	gcc-g++
kconfig	libGLX.so.0	libglvnd
kconfig	libOpenGL.so.0	libglvnd
kconfig	libQt6Core.so.6	qt6
kconfig	libQt6DBus.so.6	qt6
kconfig	libQt6Gui.so.6	qt6
kconfig	libQt6Network.so.6	qt6
kconfig	libQt6OpenGL.so.6	qt6
kconfig	libQt6Qml.so.6	qt6
kconfig	libQt6Quick.so.6	qt6
kconfig	libQt6Xml.so.6	qt6
kconfig	libc.so.6	aaa_glibc-solibs
kconfig	libc.so.6	glibc
kconfig	libgcc_s.so.1	aaa_libraries
kconfig	libgcc_s.so.1	gcc
kconfig	libm.so.6	aaa_glibc-solibs
kconfig	libm.so.6	glibc
kconfig	libstdc++.so.6	aaa_libraries
kconfig	libstdc++.so.6	gcc-g++
kconfig5	libQt5Core.so.5	qt5
kconfig5	libQt5DBus.so.5	qt5
kconfig5	libQt5Gui.so.5	qt5
kconfig5	libQt5Network.so.5	qt5
kconfig5	libQt5Qml.so.5	qt5
kconfig5	libQt5Xml.so.5	qt5
kconfig5	libc.so.6	aaa_glibc-solibs
kconfig5	libc.so.6	glibc
kconfig5	libgcc_s.so.1	aaa_libraries
kconfig5	libgcc_s.so.1	gcc
kconfig5	libm.so.6	aaa_glibc-solibs
kconfig5	libm.so.6	glibc
kconfig5	libstdc++.so.6	aaa_libraries
kconfig5	libstdc++.so.6	gcc-g++
kconfigwidgets	libGLX.so.0	libglvnd
kconfigwidgets	libKF6Codecs.so.6	kcodecs
kconfigwidgets	libKF6ColorScheme.so.6	kcolorscheme
kconfigwidgets	libKF6ConfigCore.so.6	kconfig
kconfigwidgets	libKF6ConfigGui.so.6	kconfig
kconfigwidgets	libKF6CoreAddons.so.6	kcoreaddons
kconfigwidgets	libKF6GuiAddons.so.6	kguiaddons
kconfigwidgets	libKF6I18n.so.6	ki18n
kconfigwidgets	libKF6WidgetsAddons.so.6	kwidgetsaddons
kconfigwidgets	libOpenGL.so.0	libglvnd
kconfigwidgets	libQt6Core.so.6	qt6
kconfigwidgets	libQt6DBus.so.6	qt6
kconfigwidgets	libQt6Gui.so.6	qt6
kconfigwidgets	libQt6Widgets.so.6	qt6
kconfigwidgets	libc.so.6	aaa_glibc-solibs
kconfigwidgets	libc.so.6	glibc
kconfigwidgets	libgcc_s.so.1	aaa_libraries
kconfigwidgets	libgcc_s.so.1	gcc
kconfigwidgets	libm.so.6	aaa_glibc-solibs
kconfigwidgets	libm.so.6	glibc
kconfigwidgets	libstdc++.so.6	aaa_libraries
kconfigwidgets	libstdc++.so.6	gcc-g++
kconfigwidgets	libxkbcommon.so.0	aaa_libraries
kconfigwidgets	libxkbcommon.so.0	libxkbcommon
kconfigwidgets5	ld-linux-x86-64.so.2	aaa_glibc-solibs
kconfigwidgets5	ld-linux-x86-64.so.2	glibc
kconfigwidgets5	libKF5Auth.so.5	kauth5
kconfigwidgets5	libKF5AuthCore.so.5	kauth5
kconfigwidgets5	libKF5Codecs.so.5	kcodecs5
kconfigwidgets5	libKF5ConfigCore.so.5	kconfig5
kconfigwidgets5	libKF5ConfigGui.so.5	kconfig5
kconfigwidgets5	libKF5CoreAddons.so.5	kcoreaddons5
kconfigwidgets5	libKF5GuiAddons.so.5	kguiaddons5
kconfigwidgets5	libKF5I18n.so.5	ki18n5
kconfigwidgets5	libKF5WidgetsAddons.so.5	kwidgetsaddons5
kconfigwidgets5	libQt5Core.so.5	qt5
kconfigwidgets5	libQt5DBus.so.5	qt5
kconfigwidgets5	libQt5Gui.so.5	qt5
kconfigwidgets5	libQt5Widgets.so.5	qt5
kconfigwidgets5	libQt5Xml.so.5	qt5
kconfigwidgets5	libc.so.6	aaa_glibc-solibs
kconfigwidgets5	libc.so.6	glibc
kconfigwidgets5	libgcc_s.so.1	aaa_libraries
kconfigwidgets5	libgcc_s.so.1	gcc
kconfigwidgets5	libm.so.6	aaa_glibc-solibs
kconfigwidgets5	libm.so.6	glibc
kconfigwidgets5	libstdc++.so.6	aaa_libraries
kconfigwidgets5	libstdc++.so.6	gcc-g++
kcontacts	libGLX.so.0	libglvnd
kcontacts	libKF6Codecs.so.6	kcodecs
kcontacts	libKF6ConfigCore.so.6	kconfig
kcontacts	libKF6I18n.so.6	ki18n
kcontacts	libKF6I18nLocaleData.so.6	ki18n
kcontacts	libOpenGL.so.0	libglvnd
kcontacts	libQt6Core.so.6	qt6
kcontacts	libQt6Gui.so.6	qt6
kcontacts	libQt6Network.so.6	qt6
kcontacts	libQt6Qml.so.6	qt6
kcontacts	libc.so.6	aaa_glibc-solibs
kcontacts	libc.so.6	glibc
kcontacts	libgcc_s.so.1	aaa_libraries
kcontacts	libgcc_s.so.1	gcc
kcontacts	libm.so.6	aaa_glibc-solibs
kcontacts	libm.so.6	glibc
kcontacts	libstdc++.so.6	aaa_libraries
kcontacts	libstdc++.so.6	gcc-g++
kcontacts5	libKF5Codecs.so.5	kcodecs5
kcontacts5	libKF5ConfigCore.so.5	kconfig5
kcontacts5	libKF5CoreAddons.so.5	kcoreaddons5
kcontacts5	libKF5I18n.so.5	ki18n5
kcontacts5	libKF5I18nLocaleData.so.5	ki18n5
kcontacts5	libQt5Core.so.5	qt5
kcontacts5	libQt5Gui.so.5	qt5
kcontacts5	libc.so.6	aaa_glibc-solibs
kcontacts5	libc.so.6	glibc
kcontacts5	libgcc_s.so.1	aaa_libraries
kcontacts5	libgcc_s.so.1	gcc
kcontacts5	libm.so.6	aaa_glibc-solibs
kcontacts5	libm.so.6	glibc
kcontacts5	libstdc++.so.6	aaa_libraries
kcontacts5	libstdc++.so.6	gcc-g++
kcoreaddons	libQt6Core.so.6	qt6
kcoreaddons	libQt6DBus.so.6	qt6
kcoreaddons	libQt6Network.so.6	qt6
kcoreaddons	libQt6Qml.so.6	qt6
kcoreaddons	libc.so.6	aaa_glibc-solibs
kcoreaddons	libc.so.6	glibc
kcoreaddons	libgcc_s.so.1	aaa_libraries
kcoreaddons	libgcc_s.so.1	gcc
kcoreaddons	libm.so.6	aaa_glibc-solibs
kcoreaddons	libm.so.6	glibc
kcoreaddons	libmount.so.1	util-linux
kcoreaddons	libstdc++.so.6	aaa_libraries
kcoreaddons	libstdc++.so.6	gcc-g++
kcoreaddons	libudev.so.1	aaa_libraries
kcoreaddons	libudev.so.1	eudev
kcoreaddons5	libQt5Core.so.5	qt5
kcoreaddons5	libQt5DBus.so.5	qt5
kcoreaddons5	libc.so.6	aaa_glibc-solibs
kcoreaddons5	libc.so.6	glibc
kcoreaddons5	libgcc_s.so.1	aaa_libraries
kcoreaddons5	libgcc_s.so.1	gcc
kcoreaddons5	libm.so.6	aaa_glibc-solibs
kcoreaddons5	libm.so.6	glibc
kcoreaddons5	libstdc++.so.6	aaa_libraries
kcoreaddons5	libstdc++.so.6	gcc-g++
kcoreaddons5	libudev.so.1	aaa_libraries
kcoreaddons5	libudev.so.1	eudev
kcrash	libGLX.so.0	libglvnd
kcrash	libKF6CoreAddons.so.6	kcoreaddons
kcrash	libOpenGL.so.0	libglvnd
kcrash	libQt6Core.so.6	qt6
kcrash	libQt6Gui.so.6	qt6
kcrash	libX11.so.6	libX11
kcrash	libc.so.6	aaa_glibc-solibs
kcrash	libc.so.6	glibc
kcrash	libgcc_s.so.1	aaa_libraries
kcrash	libgcc_s.so.1	gcc
kcrash	libm.so.6	aaa_glibc-solibs
kcrash	libm.so.6	glibc
kcrash	libstdc++.so.6	aaa_libraries
kcrash	libstdc++.so.6	gcc-g++
kcrash5	libKF5CoreAddons.so.5	kcoreaddons5
kcrash5	libQt5Core.so.5	qt5
kcrash5	libQt5Gui.so.5	qt5
kcrash5	libQt5X11Extras.so.5	qt5
kcrash5	libX11.so.6	libX11
kcrash5	libc.so.6	aaa_glibc-solibs
kcrash5	libc.so.6	glibc
kcrash5	libgcc_s.so.1	aaa_libraries
kcrash5	libgcc_s.so.1	gcc
kcrash5	libm.so.6	aaa_glibc-solibs
kcrash5	libm.so.6	glibc
kcrash5	libstdc++.so.6	aaa_libraries
kcrash5	libstdc++.so.6	gcc-g++
kcron	libGLX.so.0	libglvnd
kcron	libKF6AuthCore.so.6	kauth
kcron	libKF6ColorScheme.so.6	kcolorscheme
kcron	libKF6ConfigCore.so.6	kconfig
kcron	libKF6ConfigGui.so.6	kconfig
kcron	libKF6ConfigWidgets.so.6	kconfigwidgets
kcron	libKF6CoreAddons.so.6	kcoreaddons
kcron	libKF6I18n.so.6	ki18n
kcron	libKF6KCMUtils.so.6	kcmutils
kcron	libKF6KCMUtilsCore.so.6	kcmutils
kcron	libKF6KCMUtilsQuick.so.6	kcmutils
kcron	libKF6WidgetsAddons.so.6	kwidgetsaddons
kcron	libOpenGL.so.0	libglvnd
kcron	libQt6Core.so.6	qt6
kcron	libQt6Gui.so.6	qt6
kcron	libQt6Network.so.6	qt6
kcron	libQt6PrintSupport.so.6	qt6
kcron	libQt6Qml.so.6	qt6
kcron	libQt6Widgets.so.6	qt6
kcron	libc.so.6	aaa_glibc-solibs
kcron	libc.so.6	glibc
kcron	libgcc_s.so.1	aaa_libraries
kcron	libgcc_s.so.1	gcc
kcron	libm.so.6	aaa_glibc-solibs
kcron	libm.so.6	glibc
kcron	libstdc++.so.6	aaa_libraries
kcron	libstdc++.so.6	gcc-g++
kdav	libGLX.so.0	libglvnd
kdav	libKF6CoreAddons.so.6	kcoreaddons
kdav	libKF6I18n.so.6	ki18n
kdav	libOpenGL.so.0	libglvnd
kdav	libQt6Core.so.6	qt6
kdav	libQt6Gui.so.6	qt6
kdav	libQt6Network.so.6	qt6
kdav	libQt6Xml.so.6	qt6
kdav	libc.so.6	aaa_glibc-solibs
kdav	libc.so.6	glibc
kdav	libgcc_s.so.1	aaa_libraries
kdav	libgcc_s.so.1	gcc
kdav	libm.so.6	aaa_glibc-solibs
kdav	libm.so.6	glibc
kdav	libstdc++.so.6	aaa_libraries
kdav	libstdc++.so.6	gcc-g++
kdav5	libKF5ConfigCore.so.5	kconfig5
kdav5	libKF5CoreAddons.so.5	kcoreaddons5
kdav5	libKF5I18n.so.5	ki18n5
kdav5	libKF5KIOCore.so.5	kio5
kdav5	libKF5Service.so.5	kservice5
kdav5	libQt5Concurrent.so.5	qt5
kdav5	libQt5Core.so.5	qt5
kdav5	libQt5DBus.so.5	qt5
kdav5	libQt5Gui.so.5	qt5
kdav5	libQt5Network.so.5	qt5
kdav5	libQt5Xml.so.5	qt5
kdav5	libc.so.6	aaa_glibc-solibs
kdav5	libc.so.6	glibc
kdav5	libgcc_s.so.1	aaa_libraries
kdav5	libgcc_s.so.1	gcc
kdav5	libm.so.6	aaa_glibc-solibs
kdav5	libm.so.6	glibc
kdav5	libstdc++.so.6	aaa_libraries
kdav5	libstdc++.so.6	gcc-g++
kdbusaddons	libGLX.so.0	libglvnd
kdbusaddons	libOpenGL.so.0	libglvnd
kdbusaddons	libQt6Core.so.6	qt6
kdbusaddons	libQt6DBus.so.6	qt6
kdbusaddons	libQt6Gui.so.6	qt6
kdbusaddons	libc.so.6	aaa_glibc-solibs
kdbusaddons	libc.so.6	glibc
kdbusaddons	libgcc_s.so.1	aaa_libraries
kdbusaddons	libgcc_s.so.1	gcc
kdbusaddons	libm.so.6	aaa_glibc-solibs
kdbusaddons	libm.so.6	glibc
kdbusaddons	libstdc++.so.6	aaa_libraries
kdbusaddons	libstdc++.so.6	gcc-g++
kdbusaddons	libxkbcommon.so.0	aaa_libraries
kdbusaddons	libxkbcommon.so.0	libxkbcommon
kdbusaddons5	libQt5Core.so.5	qt5
kdbusaddons5	libQt5DBus.so.5	qt5
kdbusaddons5	libQt5Gui.so.5	qt5
kdbusaddons5	libQt5X11Extras.so.5	qt5
kdbusaddons5	libc.so.6	aaa_glibc-solibs
kdbusaddons5	libc.so.6	glibc
kdbusaddons5	libgcc_s.so.1	aaa_libraries
kdbusaddons5	libgcc_s.so.1	gcc
kdbusaddons5	libm.so.6	aaa_glibc-solibs
kdbusaddons5	libm.so.6	glibc
kdbusaddons5	libstdc++.so.6	aaa_libraries
kdbusaddons5	libstdc++.so.6	gcc-g++
kddockwidgets	libGLX.so.0	libglvnd
kddockwidgets	libOpenGL.so.0	libglvnd
kddockwidgets	libQt6Core.so.6	qt6
kddockwidgets	libQt6Gui.so.6	qt6
kddockwidgets	libQt6Network.so.6	qt6
kddockwidgets	libQt6OpenGL.so.6	qt6
kddockwidgets	libQt6Qml.so.6	qt6
kddockwidgets	libQt6QmlMeta.so.6	qt6
kddockwidgets	libQt6QmlModels.so.6	qt6
kddockwidgets	libQt6QmlWorkerScript.so.6	qt6
kddockwidgets	libQt6Quick.so.6	qt6
kddockwidgets	libQt6QuickControls2.so.6	qt6
kddockwidgets	libQt6Widgets.so.6	qt6
kddockwidgets	libc.so.6	aaa_glibc-solibs
kddockwidgets	libc.so.6	glibc
kddockwidgets	libfmt.so.12	fmt
kddockwidgets	libgcc_s.so.1	aaa_libraries
kddockwidgets	libgcc_s.so.1	gcc
kddockwidgets	libm.so.6	aaa_glibc-solibs
kddockwidgets	libm.so.6	glibc
kddockwidgets	libspdlog.so.1.17	spdlog
kddockwidgets	libstdc++.so.6	aaa_libraries
kddockwidgets	libstdc++.so.6	gcc-g++
kddockwidgets	libxkbcommon.so.0	aaa_libraries
kddockwidgets	libxkbcommon.so.0	libxkbcommon
kde-cli-tools	libGLX.so.0	libglvnd
kde-cli-tools	libKF6ColorScheme.so.6	kcolorscheme
kde-cli-tools	libKF6Completion.so.6	kcompletion
kde-cli-tools	libKF6ConfigCore.so.6	kconfig
kde-cli-tools	libKF6ConfigGui.so.6	kconfig
kde-cli-tools	libKF6ConfigWidgets.so.6	kconfigwidgets
kde-cli-tools	libKF6CoreAddons.so.6	kcoreaddons
kde-cli-tools	libKF6GuiAddons.so.6	kguiaddons
kde-cli-tools	libKF6I18n.so.6	ki18n
kde-cli-tools	libKF6IconThemes.so.6	kiconthemes
kde-cli-tools	libKF6IconWidgets.so.6	kiconthemes
kde-cli-tools	libKF6JobWidgets.so.6	kjobwidgets
kde-cli-tools	libKF6KCMUtils.so.6	kcmutils
kde-cli-tools	libKF6KCMUtilsCore.so.6	kcmutils
kde-cli-tools	libKF6KCMUtilsQuick.so.6	kcmutils
kde-cli-tools	libKF6KIOCore.so.6	kio
kde-cli-tools	libKF6KIOGui.so.6	kio
kde-cli-tools	libKF6KIOWidgets.so.6	kio
kde-cli-tools	libKF6Parts.so.6	kparts
kde-cli-tools	libKF6Pty.so.6	kpty
kde-cli-tools	libKF6Service.so.6	kservice
kde-cli-tools	libKF6Su.so.6	kdesu
kde-cli-tools	libKF6WidgetsAddons.so.6	kwidgetsaddons
kde-cli-tools	libKF6WindowSystem.so.6	kwindowsystem
kde-cli-tools	libKF6XmlGui.so.6	kxmlgui
kde-cli-tools	libOpenGL.so.0	libglvnd
kde-cli-tools	libQt6Core.so.6	qt6
kde-cli-tools	libQt6DBus.so.6	qt6
kde-cli-tools	libQt6Gui.so.6	qt6
kde-cli-tools	libQt6Network.so.6	qt6
kde-cli-tools	libQt6Qml.so.6	qt6
kde-cli-tools	libQt6Svg.so.6	qt6
kde-cli-tools	libQt6Widgets.so.6	qt6
kde-cli-tools	libQt6Xml.so.6	qt6
kde-cli-tools	libX11.so.6	libX11
kde-cli-tools	libc.so.6	aaa_glibc-solibs
kde-cli-tools	libc.so.6	glibc
kde-cli-tools	libgcc_s.so.1	aaa_libraries
kde-cli-tools	libgcc_s.so.1	gcc
kde-cli-tools	libm.so.6	aaa_glibc-solibs
kde-cli-tools	libm.so.6	glibc
kde-cli-tools	libstdc++.so.6	aaa_libraries
kde-cli-tools	libstdc++.so.6	gcc-g++
kde-cli-tools	libxkbcommon.so.0	aaa_libraries
